1	 20 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753508 	0.9861087282069834
1	 30 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753464 	0.9861087282069824
1	 40 	 0.3253838042041857 	 0.0 	 8 	100 	0.1649355484775345 	0.9861087282069823
1	 50 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753425 	0.9861087282069818
1	 60 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753403 	0.9861087282069816
1	 70 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753378 	0.9861087282069808
1	 80 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753347 	0.9861087282069803
1	 90 	 0.3253838042041857 	 0.0 	 8 	100 	0.16493554847753342 	0.9861087282069807
1	 20 	 0.594678350693244 	 0.0 	 8 	100 	0.3126410270554497 	0.946909423492461
1	 30 	 0.594678350693244 	 0.0 	 8 	100 	0.312641026737785 	0.9469094239772576
1	 40 	 0.594678350693244 	 0.0 	 8 	100 	0.3126410267377856 	0.9469094239772612
1	 50 	 0.594678350693244 	 0.0 	 8 	100 	0.3126410267377865 	0.9469094239772651
1	 60 	 0.594678350693244 	 0.0 	 8 	100 	0.31264102673778676 	0.9469094239772681
1	 70 	 0.594678350693244 	 0.0 	 8 	100 	0.31264102673778865 	0.9469094239772755
1	 80 	 0.594678350693244 	 0.0 	 8 	100 	0.3126410267377894 	0.9469094239772787
1	 90 	 0.594678350693244 	 0.0 	 8 	100 	0.31264102673779154 	0.9469094239772872
1	 20 	 0.7726403721646382 	 0.0 	 8 	100 	0.4252411982661752 	0.8920341009238457
1	 30 	 0.7726403721646382 	 0.0 	 8 	100 	0.42523271404437707 	0.8920556280867126
1	 40 	 0.7726403721646382 	 0.0 	 8 	100 	0.4252326859833274 	0.8920557599575542
1	 50 	 0.7726403721646382 	 0.0 	 8 	100 	0.4252326858887485 	0.8920557607266276
1	 60 	 0.7726403721646382 	 0.0 	 8 	100 	0.4252326858883783 	0.8920557607318356
1	 70 	 0.7726403721646382 	 0.0 	 8 	100 	0.42523268588837704 	0.8920557607318331
1	 80 	 0.7726403721646382 	 0.0 	 8 	100 	0.42523268588837754 	0.8920557607318339
1	 90 	 0.7726403721646382 	 0.0 	 8 	100 	0.4252326858883782 	0.8920557607318335
1	 20 	 0.8845749075498421 	 0.0 	 8 	100 	0.5151318174734265 	0.8081587287690697
1	 30 	 0.8845749075498421 	 0.0 	 8 	100 	0.5141252634697829 	0.811527151884934
1	 40 	 0.8845749075498421 	 0.0 	 8 	100 	0.5140675290706272 	0.8118729639846648
1	 50 	 0.8845749075498421 	 0.0 	 8 	100 	0.5140642495836713 	0.8119042225214259
1	 60 	 0.8845749075498421 	 0.0 	 8 	100 	0.5140640625709761 	0.8119069989708019
1	 70 	 0.8845749075498421 	 0.0 	 8 	100 	0.5140640518650565 	0.8119072449205376
1	 80 	 0.8845749075498421 	 0.0 	 8 	100 	0.5140640512505147 	0.8119072666986424
1	 90 	 0.8845749075498421 	 0.0 	 8 	100 	0.5140640512151756 	0.8119072686268892
1	 20 	 0.9557869957803299 	 0.0 	 8 	100 	0.5989248057122907 	0.6182352744003553
1	 30 	 0.9557869957803299 	 0.0 	 8 	100 	0.5959295182332088 	0.6089399404435759
1	 40 	 0.9557869957803299 	 0.0 	 8 	100 	0.5950598701406711 	0.6097433164844498
1	 50 	 0.9557869957803299 	 0.0 	 8 	100 	0.5947902201489479 	0.6113542724627308
1	 60 	 0.9557869957803299 	 0.0 	 8 	100 	0.5947065578864523 	0.6123729444357155
1	 70 	 0.9557869957803299 	 0.0 	 8 	100 	0.5946808077440758 	0.6128887188069007
1	 80 	 0.9557869957803299 	 0.0 	 8 	100 	0.5946729275968505 	0.6131284337477276
1	 90 	 0.9557869957803299 	 0.0 	 8 	100 	0.5946705232897413 	0.613235757582719
1	 20 	 1.0115816757875757 	 0.0 	 8 	100 	0.6659933298680596 	0.38225664730753883
1	 30 	 1.0115816757875757 	 0.0 	 8 	100 	0.6655561843451052 	0.271951583208396
1	 40 	 1.0115816757875757 	 0.0 	 8 	100 	0.6654981194549473 	0.20241726217601408
1	 50 	 1.0115816757875757 	 0.0 	 8 	100 	0.6654881795914704 	0.15349781431547627
1	 60 	 1.0115816757875757 	 0.0 	 8 	100 	0.6654862757751433 	0.11751854183288162
1	 70 	 1.0115816757875757 	 0.0 	 8 	100 	0.6654858890856904 	0.09044728587569544
1	 80 	 1.0115816757875757 	 0.0 	 8 	100 	0.6654858078593928 	0.06982105387423296
1	 90 	 1.0115816757875757 	 0.0 	 8 	100 	0.6654857904301791 	0.053992400690035844
1	 20 	 1.0772639865030538 	 0.0 	 8 	100 	0.723663456987961 	0.19397978286261314
1	 30 	 1.0772639865030538 	 0.0 	 8 	100 	0.7236489031898591 	0.07452636997511257
1	 40 	 1.0772639865030538 	 0.0 	 8 	100 	0.7236487857463683 	0.02910352468675428
1	 50 	 1.0772639865030538 	 0.0 	 8 	100 	0.7236487846006088 	0.011384596024292497
1	 60 	 1.0772639865030538 	 0.0 	 8 	100 	0.723648784588938 	0.004454388866636143
1	 70 	 1.0772639865030538 	 0.0 	 8 	100 	0.7236487845888621 	0.0017429025163007916
1	 80 	 1.0772639865030538 	 0.0 	 8 	100 	0.7236487845888677 	0.0006819621302887676
1	 90 	 1.0772639865030538 	 0.0 	 8 	100 	0.7236487845888667 	0.0002668380484363893
1	 20 	 1.1781389668582376 	 0.0 	 8 	100 	0.7827647350843994 	0.07178829628399927
1	 30 	 1.1781389668582376 	 0.0 	 8 	100 	0.782764542055242 	0.010961520670530479
1	 40 	 1.1781389668582376 	 0.0 	 8 	100 	0.7827645420291609 	0.0016836338087312596
1	 50 	 1.1781389668582376 	 0.0 	 8 	100 	0.7827645420291255 	0.0002586117768108135
1	 60 	 1.1781389668582376 	 0.0 	 8 	100 	0.7827645420291269 	3.9723401543576776e-05
1	 70 	 1.1781389668582376 	 0.0 	 8 	100 	0.7827645420291293 	6.101605764167555e-06
1	 80 	 1.1781389668582376 	 0.0 	 8 	100 	0.7827645420291316 	9.372205488440049e-07
