#L=70
#extfield=0.00000000
#beta		#binder		#dbinder		#chi		#dchi		#amag		#damag		#mag		#dmag		#c		#dc		#ene		#dene
0.34000000	3.03531175	0.03192983	4.73733859	0.05190485	0.04091149	0.00019292	0.00018276	0.00032408	3.70496080	0.03132021	-0.84192231	0.00016313
0.35000000	2.98868561	0.03725243	5.62470162	0.05712159	0.04494257	0.00021024	-0.00021411	0.00035632	3.87522018	0.04038117	-0.88001924	0.00015545
0.36000000	2.98796226	0.03467475	6.90286191	0.07369564	0.04983665	0.00025384	-0.00026359	0.00039424	4.09835079	0.03186339	-0.91971905	0.00017581
0.37000000	2.99524571	0.03210218	8.83269233	0.09272269	0.05625906	0.00026592	-0.00053299	0.00047514	4.30363091	0.04215441	-0.96204030	0.00018351
0.38000000	2.92086369	0.02975598	11.21655030	0.12411348	0.06366711	0.00031698	-0.00048967	0.00054933	4.59826396	0.04475868	-1.00643336	0.00018056
0.39000000	2.93630260	0.02561268	15.38574855	0.15781620	0.07464905	0.00036134	0.00011251	0.00070804	4.96449922	0.04465893	-1.05478912	0.00018510
0.40000000	2.84771232	0.02886275	22.68194190	0.25390348	0.09181491	0.00047275	-0.00047796	0.00106582	5.33505341	0.05475732	-1.10627056	0.00020507
0.40100000	2.87694262	0.02480967	23.23448312	0.25462598	0.09246728	0.00046474	0.00147030	0.00103510	5.49739250	0.04871531	-1.11148658	0.00019382
0.40200000	2.89135952	0.02680914	25.23522868	0.26674139	0.09540759	0.00053344	-0.00035701	0.00112426	5.48322283	0.04540665	-1.11724637	0.00021063
0.40300000	2.85827975	0.02335043	25.53306745	0.34518279	0.09681872	0.00053108	-0.00096979	0.00118843	5.62609659	0.05132061	-1.12263913	0.00020906
0.40400000	2.86568709	0.02747746	26.67450888	0.29869048	0.09945959	0.00053520	-0.00118043	0.00140676	5.59335905	0.05644999	-1.12878585	0.00020176
0.40500000	2.84532482	0.03445675	27.37732244	0.34301159	0.10105903	0.00062530	-0.00048739	0.00129776	5.60330467	0.05960780	-1.13389323	0.00020098
0.40600000	2.81719616	0.02527304	28.95744962	0.38097931	0.10406168	0.00063671	-0.00005116	0.00144576	5.72187118	0.06498417	-1.13896052	0.00023765
0.40700000	2.88341928	0.02466179	30.87400489	0.38010052	0.10638319	0.00060815	0.00205757	0.00182101	5.76132625	0.04851429	-1.14553978	0.00021554
0.40800000	2.81047055	0.02242428	32.18590433	0.41589900	0.11002016	0.00073515	-0.00140357	0.00168912	5.83772898	0.05133331	-1.15178914	0.00021266
0.40900000	2.84906640	0.03077164	33.57797656	0.50359621	0.11167904	0.00073434	-0.00157159	0.00185982	5.76864174	0.05782594	-1.15692610	0.00022529
0.41000000	2.84211400	0.03134567	36.28325039	0.49645701	0.11631737	0.00070906	0.00022584	0.00168739	6.01626010	0.05872155	-1.16296721	0.00021652
0.41100000	2.86664451	0.02631593	38.99555597	0.53054380	0.11991525	0.00087505	-0.00027256	0.00188683	6.07642698	0.06374419	-1.16905333	0.00024163
0.41200000	2.78700383	0.02749161	40.09856058	0.55229697	0.12302994	0.00095095	-0.00287063	0.00204815	6.13457154	0.05762571	-1.17458490	0.00022329
0.41300000	2.78213335	0.02561320	42.94769561	0.63514752	0.12770861	0.00087580	-0.00175294	0.00199679	6.20560728	0.06139689	-1.18125676	0.00023844
0.41400000	2.72102995	0.02510404	45.64837607	0.66683979	0.13209790	0.00091351	-0.00248441	0.00224168	6.31845724	0.05272329	-1.18771913	0.00021747
0.41500000	2.75843761	0.02623036	48.75713400	0.78164893	0.13612661	0.00102402	0.00087366	0.00257886	6.35346457	0.05491012	-1.19338130	0.00024658
0.41600000	2.67757028	0.02507993	51.96792622	0.76882713	0.14266598	0.00106358	0.00034207	0.00300377	6.31344036	0.05904359	-1.19968359	0.00021917
0.41700000	2.66549705	0.02377739	54.92256029	0.74139840	0.14640163	0.00107720	-0.00067821	0.00334272	6.46188068	0.06315233	-1.20642411	0.00024017
0.41800000	2.67045527	0.02773820	59.62159291	0.87077658	0.15231529	0.00118229	0.00067206	0.00317790	6.63325038	0.05827678	-1.21315295	0.00024080
0.41900000	2.61929703	0.02423173	62.71501385	0.88158302	0.15824750	0.00138292	-0.00275560	0.00323841	6.70784415	0.05668760	-1.21940558	0.00028224
0.42000000	2.55076582	0.02359401	69.11728257	1.00644240	0.16731378	0.00157686	0.00102352	0.00427756	6.83208850	0.05943619	-1.22694351	0.00028035
0.42100000	2.52970603	0.02558532	73.49656081	1.47588364	0.17393043	0.00157787	0.00272426	0.00412616	7.04379497	0.06503259	-1.23382786	0.00029502
0.42200000	2.47862428	0.02528798	82.78210703	1.29328563	0.18586654	0.00170665	-0.00182788	0.00474958	7.17229546	0.07693624	-1.24113059	0.00027411
0.42300000	2.50119052	0.02397981	86.01610835	1.39866222	0.18864506	0.00199205	0.00139464	0.00542982	7.26015604	0.07604595	-1.24725671	0.00030438
0.42400000	2.42969359	0.02703489	93.43758524	1.45161367	0.19906279	0.00198001	-0.00300279	0.00501447	7.56843883	0.07337183	-1.25485932	0.00032164
0.42500000	2.38248434	0.02496330	102.35389483	1.62275212	0.21041033	0.00226215	0.00142149	0.00671270	7.76873700	0.07879542	-1.26312536	0.00035056
0.42600000	2.27566368	0.02589898	112.00077782	1.84094055	0.22573950	0.00241059	-0.01001191	0.00678254	7.93655829	0.07394682	-1.27070465	0.00036096
0.42700000	2.20673900	0.02782693	123.24085329	1.53527759	0.24120473	0.00289721	0.00039219	0.00819181	8.32330710	0.08570915	-1.27938925	0.00040609
0.42800000	2.12360920	0.03172446	129.87166480	1.85296926	0.25507255	0.00330300	0.02222520	0.00811044	8.55626968	0.08819556	-1.28755793	0.00044572
0.42900000	2.08727914	0.02412202	138.53917625	1.83868037	0.26544382	0.00297394	-0.00174848	0.01017616	8.72072839	0.10464157	-1.29493709	0.00042950
0.43000000	1.94340394	0.02240244	152.71718543	1.77844517	0.29317841	0.00335824	0.01165324	0.01204191	9.14890073	0.11285431	-1.30470038	0.00050333
